company_id,ten_cong_ty,nganh,quarter,is_demo,current_ratio,quick_ratio,cash_ratio,de_ratio,da_ratio,interest_coverage,asset_turnover,receivable_days,cfo_debt,cfo_margin,cf_volatility,gdp_growth,lending_rate,cpi,working_capital_ratio,cfo_margin_smooth,de_ratio_smooth,asset_turnover_smooth,cfo_debt_smooth,quick_ratio_smooth,working_capital_ratio_smooth,z_score,default_label,pd_score
GIL,GIL,San xuat,2025-Q3,False,5.484725704758427,2.1851134481160743,0.6636294103872173,0.48815188470335696,0.3280255797281495,-3.965232434418608,0.2183156822471128,32.823669846967434,-0.15494463278040913,-0.9312350348891366,0.48760603731259894,7.6,8.9,4.1,0.7042222619210244,-1.2833447366072896,0.44639617171898294,0.1833608057270033,-0.18278861431695118,2.657959101700953,0.7249720866485685,0.16394770623921442,1,0.8437
GIL,GIL,San xuat,2025-Q4,False,6.560791310654731,2.534995421049294,0.6999269338228986,0.4329612331077608,0.3021444147297469,14.895939764364124,0.2743829062460765,23.247009952197235,-0.1058973044198873,-0.46644711951129014,0.48760603731259894,7.8,9.1,4.3,0.6967688829370196,-1.011045530908623,0.44191785884857554,0.21370150590002768,-0.15715817768459656,2.6169712081504,0.7155710187447188,1.0780520699193914,1,0.6839
GIL,GIL,San xuat,2026-Q1,False,6.3306450784554755,2.200450737049016,0.6438011044969298,0.43811554772265654,0.30464558179378504,14.307014264845517,0.20636379427882257,30.433375911423457,-0.1432643110357691,-0.8459786182610728,0.48760603731259894,7.5,8.8,4.0,0.6921994020646973,-0.9697788027467356,0.4409672810670958,0.2118670779947264,-0.15368471102238968,2.512841090375054,0.7097281145747135,1.0786302336089892,1,0.6838
GMD,GMD,Dich vu,2025-Q2,False,2.140373307231349,2.1100552367778147,1.1898581133732666,0.38524984566541426,0.2781085642210318,31.227053084972695,0.31305288238668766,41.544739494473625,0.17759209909541512,0.6310740002760042,0.16282947816782775,7.1,8.7,3.9,0.18824547380109358,0.6310740002760042,0.38524984566541426,0.31305288238668766,0.17759209909541512,2.1100552367778147,0.18824547380109358,5.977888685205336,0,0.0159
GMD,GMD,Dich vu,2025-Q3,False,2.379764754852228,2.346641680036028,0.8578520707985068,0.3618563979046985,0.26570818954291897,22.4722035925988,0.32304377785887883,42.57197892811081,0.10096537753906944,0.33218194574412024,0.16282947816782775,7.6,8.9,4.1,0.18356678587976982,0.4816279730100622,0.3735531217850564,0.3180483301227832,0.13927873831724227,2.2283484584069213,0.1859061298404317,5.627153928660778,0,0.0224
GMD,GMD,Dich vu,2025-Q4,False,2.649373972378408,2.609896024499849,0.69254205634861,0.3290027889338086,0.24755613131387844,20.203347690809096,0.3278157412996916,37.32072482009382,0.10867260034788939,0.3282645112194073,0.16282947816782775,7.8,9.1,4.3,0.19487623358293665,0.43050681907984395,0.35870301083464046,0.3213041338484193,0.12907669232745797,2.3555309804378974,0.1888961644212667,5.608438114132837,0,0.0228
GMD,GMD,Dich vu,2026-Q1,False,2.9794944579349014,2.930743633909081,0.9016459461145969,0.29627296364118233,0.22855754301081976,18.52745821882016,0.2878685989888687,39.527660765925624,0.0851866357214985,0.27054077070234805,0.16282947816782775,7.5,8.8,4.0,0.20557287955545933,0.39051530698547,0.3430954990362759,0.3129452501335317,0.1181041781759681,2.499334143805693,0.19306534320481483,5.619644859762621,0,0.0225
GVR,GVR,San xuat,2025-Q2,False,3.2260100296516065,2.640957676498415,0.6125164336946058,0.3445385457890807,0.2562504041763105,30.28685673253679,0.2817852823619837,20.35095052862967,0.05770624142914305,0.20990802025945188,0.07543082773991461,7.1,8.7,3.9,0.24107164437680592,0.20990802025945188,0.3445385457890807,0.2817852823619837,0.05770624142914305,2.640957676498415,0.24107164437680592,5.068277014518517,0,0.0385
GVR,GVR,San xuat,2025-Q3,False,3.7555483211861636,3.130028693011824,0.9097772089707055,0.32700533344746735,0.24642352611946952,45.936370316010496,0.4382115854136784,13.125267789042583,0.17541454767473202,0.3945698635954867,0.07543082773991461,7.6,8.9,4.1,0.2673424973018374,0.30223894192746925,0.335771939618274,0.35999843388783104,0.11656039455193754,2.8854931847551195,0.25420707083932165,5.888528972998793,0,0.0173
GVR,GVR,San xuat,2025-Q4,False,3.0075152422891467,2.3980578526448317,0.7529099756395273,0.3871425411405543,0.27909355358839544,20.149492826495038,0.4007518292482519,16.09290695771787,0.10821704043714972,0.30146016731680275,0.07543082773991461,7.8,9.1,4.3,0.25455708455232995,0.30197935039058044,0.3528954734590341,0.3735828990079713,0.11377927651367492,2.723014740718357,0.2543237420769911,5.708482424939652,0,0.0207
